smiles,name,bioactivity_class
CN(C)c1ccc(cc1)NC(=O)[C@H](c2ccc(c(c2)OC)OC)N(Cc3ccccc3)C(=O)Cn4c5ccccc5nn4,C08695798,inactive
COc1ccc(cc1OC)c2c(nnc(n2)SCC(=O)NCc3cccs3)c4ccc(c(c4)OC)OC,C03034956,inactive
CCOc1ccccc1NC(=O)c2cc(ccc2F)S(=O)(=O)N3CCN(CC3)Cc4ccc5c(c4)OCO5,C33357071,inactive
COc1ccccc1OC[C@H]2c3cc(c(cc3CCN2C(=S)Nc4cccc(c4)Br)OC)OC,C02718096,inactive
Cc1ccc(cc1)n2c(=O)c3c4c(sc3nc2SCC(=O)NNC(=C)c5ccc(cc5)OC(=O)C)CCCC4,C01872092,inactive
COc1ccc(cc1OC)CCNC(=O)CN(Cc2ccc(cc2)Br)S(=O)(=O)c3ccccc3,C02177643,inactive
Cc1c(sc(n1)n2c(cc(n2)c3ccccc3)c4ccccc4)C(=O)CC(=O)C(=O)Nc5cc(ccc5OC)OC,C09713901,inactive
COc1ccc(cc1OC)CCNC(=O)CN(c2ccc(cc2)Cl)S(=O)(=O)c3ccc(c(c3)OC)OC,C59626877,inactive
CCc1ccc(cc1)N2C(=O)[C@](C(=O)NC2=O)(Cc3ccc(cc3)OCC)CN4C[C@H]5C[C@@H](C4)c6cccc(=O)n6C5,C70669823,inactive
Cc1ccc(cc1)S(=O)(=O)c\2cc3cccc(c3o/c2=[NH+]\[N-]S(=O)(=O)c4ccc(c(c4)OC)OC)OC,C17356914,inactive
c1ccc2c(c1)[nH]c(=O)n2CCCn3c4ccccc4n(c3=O)CCCN5CCC(CC5)n6c7ccc(cc7[nH]c6=O)Cl,C77291784,inactive
Cc1cccc(c1)COc2ccc(cc2)C(=O)C3=C(C(=O)N([C@H]3c4ccc(c(c4)OC)OC)CCC[NH+](C)C)[O-],C97952580,inactive
CCOC(=O)c1c(c(sc1N/C=C(\C#N)/c2nc(cs2)c3ccc4c(c3)OCO4)C(=O)OCCOC)C,C97953054,inactive
C/C(=C\C(=O)Nc1cc(ccc1OC)Cl)/NNC(=O)COc2ccc(cc2Br)Br,C97959732,inactive
CCOc1cccc(c1)NC(=O)C[C@H]2C(=O)N(/C(=N/c3ccc(cc3)OC)/S2)CCc4ccc(c(c4)OC)OC,C97960250,inactive
COc1ccc(cc1OC)CNc2nc(n(n2)C(=O)/C=C/c3ccccc3Cl)NCc4ccc(c(c4)OC)OC,C97960820,inactive
COc1cc(cc(c1OCC(=O)OC)I)/C=C/2\C(=O)N(C(=S)S2)NC(=O)c3ccccc3,C97962148,inactive
CCOC(=O)N1CCc2c(sc(c2C(=O)OC)NC(=O)c3ccc(cc3)S(=O)(=O)N(CC=C)CC=C)C1,C97963517,inactive
CCOc1ccc2c(c1)sc(n2)N3[C@@H](C(=C(C3=O)O)C(=O)c4cccs4)c5cc(c(c(c5)OC)OC)OC,C53291523,inactive
COc1ccc2c(c1)sc(n2)N3[C@H](C(=C(C3=O)O)C(=O)c4ccc5c(c4)OCCO5)c6ccc(cc6)OCC=C,C97970155,inactive
COc1ccc(cc1OC)[C@@H](c2c(n3c(s2)ncn3)[O-])[NH+]4CCN(CC4)C(c5ccccc5)c6ccccc6,C97987855,inactive
Cc1c(c(=O)n([nH]1)c2ccccc2)C(c3cc(c(c(c3)Br)OCC=C)OC)c4c([nH]n(c4=O)c5ccccc5)C,C98005217,inactive
CCOc1ccc2c(c1)[nH]c(n2)SCC(=O)N3CCN([C@@H]3c4ccc(cc4)OC)S(=O)(=O)c5ccc(cc5)C,C98007983,inactive
COCCN(Cc1ccc(c(c1)OS(=O)(=O)c2ccc(cc2)F)OC)C(=O)Nc3ccc(cc3OC)OC,C98016789,inactive
c1ccc(cc1)N2CCN(CC2)C[C@H](COc3ccc(cc3)OC[C@H](CN4CCN(CC4)c5ccccc5)O)O,C98045425,inactive
c1ccc(cc1)N2CCN(CC2)C(=O)CCn3c(=O)c4ccccc4nc3SCC(=O)NCCC5=CCCCC5,C98049329,inactive
c1ccc(cc1)SCCNC(=O)[C@H]2CN(CCN2S(=O)(=O)c3ccccc3)S(=O)(=O)c4ccccc4,C98050446,inactive
CCOc1cc(ccc1OC(=O)c2ccc(cc2)Cl)/C=N/NC(=O)CNC(=O)c3ccc(c(c3)OC)OC,C04293080,inactive
c1ccc(cc1)S(=O)(=O)NCC(=O)N/N=C/c2cc(ccc2OC(=O)c3ccccc3Cl)Br,C02544140,inactive
CCOC(=O)c1ccc(cc1)NC(=O)CN2c3ccccc3/C(=C/4\C(=O)N(C(=S)S4)Cc5ccc(cc5)F)/C2=O,C98218722,inactive
COc1ccc(cc1)NC(=O)CN2c3ccccc3/C(=C/4\C(=O)N(C(=S)S4)CCCCCC(=O)O)/C2=O,C98218718,inactive
COc1ccc(cc1OC)CCN2C(=O)/C(=C/3\c4ccccc4N(C3=O)CC(=O)Nc5ccc(cc5)F)/SC2=S,C98227777,inactive
Cc1cc(c(c(=O)[nH]1)CNC(=O)c2c(n(c3c2cccc3F)[C@H](C)C4CCC(CC4)[NH+]5CC(C5)OC(F)F)C)SC,574994,inactive
c1cc(sc1)S(=O)(=O)Nc2cc(ccc2N3CCN(CC3)c4c(cc(c[nH+]4)C(F)(F)F)Cl)C(F)(F)F,C03104276,inactive
c1ccc(cc1)c2cc(c(c(n2)SCC(=O)Nc3c(cc(c[nH+]3)Br)Br)C#N)C(F)(F)F,C08443084,inactive
CCCCN(CCCC)S(=O)(=O)c1ccc(cc1)C(=O)Nc2c(c3c(s2)C([NH2+]C(C3)(C)C)(C)C)C#N,C08881710,inactive
CCCC[NH+](CCCC)CCCN1CC(=O)N2[C@H](C1=O)Cc3c4ccccc4[nH]c3[C@H]2c5cccc(c5)OC,C02102371,inactive
CCCC[NH+](CCCC)CCCN1CC(=O)N2[C@@H](C1=O)Cc3c4ccccc4[nH]c3[C@@H]2c5ccccc5OC,C15956113,inactive
Cc1cc(ccc1/C(=C\2/[C@@H](N(C(=O)C2=O)CCC[NH+](C)C)c3cccc(c3)Oc4ccccc4)/O)OCC=C,C16804833,inactive
CCCC[NH+](C)CCCNC(=O)c1ccc2c(c1)N(C(=O)c3ccccc3[S@@]2=O)Cc4cc(ccc4C)C,C20242705,inactive
COc1cc(cc(c1OC[C@@H](c2ccc3c(c2)OCO3)O)Br)C[NH2+]C45CC6CC(C4)CC(C6)C5,C20876967,inactive
c1ccc(cc1)C(c2ccccc2)[NH+]3CCN(CC3)C(=S)SCc4nc(nc(n4)Nc5ccccc5)N,C22861055,inactive
CCOc1ccc(cc1)c2ccc(s2)C(=O)N3CCN(CC3)c4ccc(c[nH+]4)NC(=O)c5ccc(cc5)C,C25153555,inactive
Cc1ccccc1C[NH+](Cc2ccc(o2)C(c3ccc(cc3)OC)(c4ccc(cc4)OC)O)C[C@H]5CCCO5,C36203200,inactive
Cc1ccc(cc1)C[NH+](CCN2CCOCC2)Cc3ccc(o3)C(c4cccc(c4)F)(c5cccc(c5)F)O,C36202777,inactive
Cc1cccc(c1)C[NH+](CCN2CCOCC2)Cc3ccc(o3)C(c4cccc(c4)F)(c5cccc(c5)F)O,C36203453,inactive
Cc1ccc(cc1)CN(CC[NH+]2CCOCC2)Cc3ccc(o3)C(c4cccc(c4)F)(c5cccc(c5)F)O,C36202777,inactive
c1cc(cc(c1)Cl)NC(=O)[C@@H]2[C@H]3C=C[C@@]4([C@@H]2C(=O)N([C@@H]4C(=O)NC5CCCCC5)CC[NH+]6CCCCC6)O3,C38147172,inactive
c1ccc(cc1)c2ccc(cc2)CC(=O)NCCc3[nH+]c4ccccc4n3CC(=O)N5CCCc6c5cccc6,C40203432,inactive
CCC[NH+](CCC)CN1c2ccc(cc2/C(=N/NC(=O)CSc3nc4ccccc4s3)/C1=O)Br,C33358634,inactive
COc1ccccc1[C@@H]2[C@H]3[C@@H](N[C@H]([C@H](C3=O)[C@@H]([NH2+]2)c4ccccc4OC)c5ccccc5OC)c6ccccc6OC,C59844316,inactive
Cc1cc(c(cc1Cl)C)S(=O)(=O)NC[C@H](c2ccc(cc2)N(C)C)[NH+]3CCN(CC3)c4ccccc4,C21754854,inactive
CCOc1ccc(cc1)/[NH+]=C/2\N(C(=O)[C@H](S2)CCCCNC(=O)c3ccccc3)c4ccc(cc4)OCC,C32594725,inactive
CC(=O)Nc1ccc(cc1)/C=[NH+]/c2ccc(cc2)SSc3ccc(cc3)/N=C\c4ccc(cc4)NC(=O)C,C01646876,inactive
CC1(O[C@H]2[C@@H](O1)[C@H](O[C@@H]2[C@H](COC(c3ccccc3)(c4ccccc4)c5ccccc5)[NH3+])OCc6ccccc6)C,C72130305,inactive
Cc1ccc(c(c1)[NH+]2CCN(CC2)CN3c4ccccc4/C(=N/NC(=S)Nc5cccc(c5C)C)/C3=O)C,C20685818,inactive
CCCCNS(=O)(=O)c1cc(ccc1C)c2c3ccccc3c(n[nH+]2)Nc4ccc(c(c4)C(=O)NC)OC,C02297153,inactive
CC[NH+]1CCc2c(sc(c2c3nc4ccccc4s3)NC(=O)c5ccc(cc5)S(=O)(=O)N(CC=C)CC=C)C1,C97963407,inactive
Cc1nc2n(n1)c(c(s2)[C@@H](c3ccc(cc3)Cl)N4CC[NH+](CC4)C(c5ccccc5)c6ccccc6)O,C22852764,inactive
Cc1nc2n(n1)c(c(s2)[C@H](c3cccc(c3)Cl)N4CC[NH+](CC4)C(c5ccccc5)c6ccccc6)O,C22852791,inactive
Cc1nc2n(n1)c(c(s2)[C@@H](c3ccc(cc3)Cl)[NH+]4CCN(CC4)C(c5ccccc5)c6ccccc6)O,C22852764,inactive
CCOC(=O)CNS(=O)(=O)c1cc(ccc1C)c2c3ccccc3c(n[nH+]2)Nc4cccc(c4)Br,C97966991,inactive
Cc1cc(ccc1C(=O)C2=C(C(=O)N([C@@H]2c3ccc(c(c3)Cl)Cl)CCC[NH+](C)C)O)OCc4ccccc4,C97967169,inactive
Cc1ccc(cc1C)NC(=O)CSc2c3c(nc(n2)c4cccc(c4)Cl)Oc5c([nH+]cc(c5C3)CO)C,C97986958,inactive
Cc1c2c(c(c[nH+]1)CO)Cc3c(nc(nc3SCC(=O)Nc4ccc(cc4)C(C)C)c5cccc(c5)OC)O2,C97986977,inactive
Cc1ccc(cc1)C2=NN([C@@H](C2)c3ccc(cc3)Br)C(=[NH2+])S[C@@H]4CC(=O)N(C4=O)c5ccc(cc5)Br,C97995843,inactive
Cc1ccc(cc1)C2=NN([C@H](C2)c3ccc(cc3)Br)C(=[NH2+])S[C@@H]4CC(=O)N(C4=O)c5ccc(cc5)Br,C97995844,inactive
c1ccc(cc1)c2cn(c([nH+]2)/N=C/c3cc(cc(c3O)Br)Br)/N=C/c4cccc(c4)[N+](=O)[O-],C01950874,inactive
CC(C)(C(=O)Nc1cc(c(cc1Cc2c3cc(c(cc3cc[nH+]2)OC)OC)OC)OC)Oc4ccc(cc4)Br,C98005226,inactive
CC(C)C[C@H]1[C@@H]2[C@@H](C(=O)N(C2=O)Cc3ccccc3)[C@@]4([NH2+]1)c5ccccc5N(C4=O)Cc6ccc(c(c6)Cl)Cl,C98007325,inactive
CC(C)C[C@@H]1[C@H]2[C@@H](C(=O)N(C2=O)Cc3ccccc3)[C@@]4([NH2+]1)c5ccccc5N(C4=O)Cc6ccc(c(c6)Cl)Cl,C98007324,inactive
Cc1cc(c(c(c1)C)S(=O)(=O)NCC2CCC(CC2)C(=O)NCCC[NH+]3CCC(CC3)Cc4ccccc4)C,C98009718,inactive
c1ccc(c(c1)c2[nH+]c(nn2c3ccc(cc3)NC(=O)c4ccc(cc4)[N+](=O)[O-])OCc5ccc(cc5)F)F,C98009924,inactive
C=CCN1C2=C([C@H](NC1=O)c3cccc(c3)OCc4ccccc4)C(=O)N(C2)C5CC[NH+](CC5)Cc6ccccc6,C98020060,inactive
COc1cc(cc(c1)OC)[C@H](CC(=O)NCCc2ccccc2)c3c[nH+]c4n3cccc4OCc5ccccc5,C98019946,inactive
C[C@@H](c1[nH+]c2ccccc2c(n1)NCCc3ccccc3)N4CCN(CC4)S(=O)(=O)c5ccc(cc5)C(C)C,C98230950,inactive
Cc1cc(c(c(=O)[nH]1)CNC(=O)c2c(n(c3c2cccc3F)[C@H](C)C4CCC(CC4)N5CC(C5)OC(F)F)C)SC,574994,inactive
CCOc1ccc(cc1)N(CC(=O)Nc2cc(ccc2OC)OC)S(=O)(=O)c3ccc(cc3)Br,C00833441,inactive
COc1ccc(c(c1)OC)NC(=O)CSc2c(nc(o2)c3cccs3)S(=O)(=O)c4ccc(cc4)Br,C02721794,inactive
CCOC(=O)C1[C@H](C2C(=NC1=C)C[C@@H](CC2=O)c3ccc(c(c3)OC)OC)c4cc(c(c(c4)Br)O)OC,C06194098,inactive
CCOc1cc(cc(c1O)Br)[C@@H]2C3C(=NC(=C2C(=O)OC)C)C[C@@H](CC3=O)c4ccc(c(c4)OC)OC,C06195744,inactive
CN(C)S(=O)(=O)c1cc(c(cc1Cl)Cl)C(=O)Nc2ccc(cc2)S(=O)(=O)NC34CC5CC(C3)CC(C5)C4,C08444615,inactive
COc1cc(c(cc1Cl)OC)NC(=O)CSC2=NC(=C)C([C@H](C2C#N)c3cccs3)C(=O)OCC=C,C08400607,inactive
[H]/N=C\1/C(=C/c2ccc(c(c2)OC)OCCSc3ccc(cc3)Cl)/C(=O)N=C4N1N=C(S4)c5ccc(cc5)C,C08494282,inactive
[H]/N=C\1/C(=C/c2cc(c(c(c2)Br)OCc3ccccc3F)OCC)/C(=O)N=C4N1N=C(S4)c5ccc(cc5)C,C08494673,inactive
CCOc1ccc(cc1OCC)CCNC(=O)c2ccc3c(c2)N(C(=O)c4ccccc4[S@]3=O)Cc5ccccc5,C08597238,inactive
C=CCN(c1ccccc1)C(=O)c2ccc(c(c2)NC(=O)c3ccc(o3)Br)N4C[C@H]5C[C@@H](C4)c6cccc(=O)n6C5,C59524137,inactive
c1ccc(c(c1)CCN2[C@@H]([C@@]34C=C[C@@H](O3)[C@@H]([C@@H]4C2=O)C(=O)Nc5ccc(cc5)Cl)C(=O)NC6CCCCC6)Cl,C59524518,inactive
COc1cc(c(c(c1OC)OC)Br)C(=O)Nc2ccc(cc2)NC(=O)C34CC5CC(C3)CC(C5)C4,C59608335,inactive
C/C(=N\NC(=O)c1ccc(cc1)N(C)S(=O)(=O)c2ccccc2)/c3cccc(c3)NC(=O)c4cccc(c4)Cl,C59646750,inactive
CCOc1ccccc1N(CC(=O)N/N=C/c2ccc(c(c2)Br)N(C)C)S(=O)(=O)c3ccccc3,C04088927,inactive
[H]/N=C(/N1[C@H](CC(=N1)c2ccc(cc2)C)c3ccc(cc3)Br)\S[C@@H]4CC(=O)N(C4=O)c5ccc(cc5)OC,C08425595,inactive
C[C@]12CC[C@](C1(C)C)(CC2=O)C(=O)Nc3ccc(cc3OC)c4ccc(c(c4)OC)NC(=O)[C@]56CC[C@](C5(C)C)(C(=O)C6)C,C08440135,inactive
c1c(cc(cc1C(F)(F)F)S(=O)(=O)NNC(=O)c2csc(n2)COc3cc(cc(c3)Cl)Cl)C(F)(F)F,C02148443,inactive
Cc1cc(c2c(c1)sc(n2)N3[C@H](C(=C(C3=O)O)C(=O)c4ccc(c(c4)C)OC)c5ccc(c(c5)OC)OC)C,C53333655,inactive
Cc1ccc(cc1)OCCCOc2c(cc(cc2Cl)/C=C\3/C(=O)NC(=O)N(C3=O)c4ccc(cc4)Cl)OC,C97959215,inactive
[H]/N=C\1/C(=C/c2cc(c(c(c2)Cl)OCCOc3ccc(cc3)C(C)(C)C)OCC)/C(=O)N=C4N1N=C(S4)CCC,C97962972,inactive
CCOC(=O)N1CCc2c(sc(c2c3nc4ccccc4s3)NC(=O)c5ccc(cc5)S(=O)(=O)N6CCCC6)C1,C97963575,inactive
COc1ccc(cc1)OC[C@@H]2c3cc(c(cc3CCN2C(=S)Nc4ccc(cc4)Br)OC)OC,C02717666,inactive
COc1cc(cc(c1OCc2ccccc2Cl)Br)/C=C/3\C(=O)N(C(=S)S3)NC(=O)c4ccccc4,C97966253,inactive
Cc1c(sc(n1)N2[C@@H](C(=C(C2=O)O)C(=O)c3ccc4c(c3)C[C@H](O4)C)c5cccc(c5)OCc6ccccc6)C(=O)OC,C97967293,inactive
C[C@@H]1Cc2cc(ccc2O1)C(=O)C3=C(C(=O)N([C@@H]3c4ccc(cc4)C(=O)OC)c5nc6ccc(cc6s5)OC)O,C97967305,inactive
CCOc1ccc(cc1OC)[C@@H]2C(=C(C(=O)N2c3nc4ccc(cc4s3)OC)O)C(=O)c5ccc6c(c5)C[C@H](O6)C,C97967358,inactive
CCCCOc1ccc(cc1OCC)[C@@H]2C(=C(C(=O)N2c3nc(c(s3)C(=O)C)C)O)C(=O)c4ccc5c(c4)C[C@H](O5)C,C97967535,inactive
Cc1ccc(cc1C)n\2c(=O)/c(=C\c3cc(c(cc3OC)OC)OC)/s/c2=C(\C#N)/C(=O)Nc4ccccc4Cl,C97968743,inactive
CCOc1ccc(cc1/C=c/2\c(=O)n(/c(=C(\C#N)/C(=O)NCCc3ccccc3)/s2)c4ccccc4)Br,C97968957,inactive
Cc1c(sc(n1)N2[C@H](C(=C(C2=O)O)C(=O)c3ccc4c(c3)C[C@@H](O4)C)c5cccc(c5)OCC=C)C(=O)OCC=C,C97969595,inactive
Cc1c(sc(n1)N2[C@@H](C(=C(C2=O)O)C(=O)c3ccc4c(c3)C[C@@H](O4)C)c5cccc(c5)OCc6ccccc6)C(=O)C,C53334752,inactive
Cc1c(sc(n1)N2[C@@H](C(=C(C2=O)O)C(=O)c3ccc4c(c3)C[C@H](O4)C)c5cccc(c5)OCc6ccccc6)C(=O)C,C97969962,inactive
C[C@]12C[C@H](CC(C1)(C)C)N(C2)S(=O)(=O)c3ccc(cc3)C(=O)Nc4nc(cs4)c5ccc(cc5OC)OC,C11852349,inactive
COc1ccc(cc1)S(=O)(=O)N(CC(=O)Nc2ccccc2C(=O)NCc3ccccc3)c4cccc(c4)Cl,C97995320,inactive
[H]/N=c/1\c2c(c(n(c2ncn1CCc3ccc(c(c3)OCC)OCC)Cc4ccco4)c5ccccc5)c6ccccc6,C98000591,inactive
CN(C)c1ccc(cc1/C=N/NC(=O)COc2c(cc(cc2Br)Br)Br)[N+](=O)[O-],C98001235,inactive
COC(=O)[C@@H]1[C@H](CC2=C(C1=O)[C@@H](C(=C(N2c3ccc(cc3)C(F)(F)F)N)C(=O)OC)c4cccs4)c5ccccc5,C98007343,inactive
c1ccc2c(c1)[nH]/c(=N\C(=O)c3ccc(o3)COc4ccc(cc4)I)/n2CCN5CCOCC5,C98043774,inactive
c1ccc(cc1)P(=C(C#N)C(=O)N[C@H](C(Cl)(Cl)Cl)N2CCOCC2)(c3ccccc3)c4ccccc4,C98045766,inactive
Cc1ccccc1C(=O)Oc2ccc(cc2/C=N/NC(=O)C(=O)Nc3c(c4c(s3)CCCC4)C#N)Br,C02532288,inactive
C#CCOc1ccc(cc1/C=N/NC(=O)c2ccc(cc2)NS(=O)(=O)c3ccc(cc3)Cl)Br,C98223469,inactive
CCC(=O)N[C@H](C(Cl)(Cl)Cl)Oc1ccc(cc1)/C=C/2\C(=O)N(C(=S)S2)c3ccc(cc3)OCC,C98226213,inactive
c1ccc(c(c1)C(=O)Oc2ccc(cc2)/C=N/NC(=O)C(=O)Nc3ccc(cc3)Cl)I,C04230237,inactive
CCOc1c(cc(cc1)Br)/C=N/NC(=O)CCC(=O)N/N=C/c2c(ccc(c2)Br)OCC,C04527772,inactive
Cc1c(c(=O)n(n1C)c2ccccc2)NC(=O)/C(=C/c3cn(nc3c4ccc(cc4)OCc5ccccc5F)c6ccccc6)/C#N,C29492885,inactive
c1ccc(c(c1)C(=O)Oc2ccc(cc2)/C=N/NC(=O)C(=O)Nc3c(c4c(s3)CCCC4)C#N)I,C04210068,inactive
c1cc(cc(c1)Br)C(=O)Oc2ccc(cc2)/C=N/NC(=O)C(=O)Nc3c(c4c(s3)CCCC4)C#N,C04229788,inactive
Cc1cccc(c1NC(=O)[C@H](c2ccc(cc2)N(C)C)N(C)C(=O)c3cc(nc4c3cccc4)c5ccccc5)C,C03143253,inactive
Cc1cc(c(c(=O)[nH]1)CNC(=O)c2c(n(c3c2cccn3)[C@H](C)C4CCC(CC4)[N@H+]5CC[C@@H](C5)OC(F)F)C)SC,574993,inactive
Cc1c2c(c(c[nH+]1)CO)Cc3c(nc(nc3SCC(=O)Nc4ccc(c(c4)Cl)OC)c5ccccc5)O2,C08589095,inactive
COc1ccc(cc1)[C@@H](C(=O)Nc2ccc(cc2OC)OC)N(Cc3ccc[nH+]c3)C(=O)Cc4ccccc4,C08694459,inactive
CC(=O)c1cccc(c1)N2C(=O)[C@@H]3[C@@H]([NH2+][C@]([C@H]3C2=O)(CCSC)C(=O)OC)c4ccc(cc4OC)OC,C12498320,inactive
C[NH+](Cc1cc(ccc1OC)Br)C[C@@H](COC(c2ccc(cc2)OC)c3ccc(cc3)OC)O,C03495900,inactive
COc1ccc(cc1)Cn2c(nnn2)C[NH+](Cc3ccc(cc3)OC)Cc4cc5ccc(cc5[nH]c4=O)OC,C12833370,inactive
COc1ccc(cc1)NS(=O)(=O)c2ccc(cc2)NC(=O)c3ccc(cc3)C[NH+]4CCc5ccccc5C4,C09635854,inactive
CCOc1cc(ccc1OCC=C)[C@@H]2/C(=C(\c3ccc4c(c3)C[C@@H](O4)C)/O)/C(=O)C(=O)N2Cc5ccc[nH+]c5,C09412321,inactive
COc1ccc(cc1)c2ccc(c(n2)N3CCSCC3)C(=O)N4CCC(CC4)(C(=O)N)[NH+]5CCCCC5,C19147957,inactive
COc1cc2c(cc1OC)C(=O)N3CCc4ccccc4[C@@H]3[C@@H]2C(=O)NC5CC[NH+](CC5)Cc6ccccc6,C20105066,inactive
COc1cc(cc(c1OC)OC)COC[C@H](CN2CC[NH+](CC2)CCN3C(=O)c4cccc5c4c(ccc5)C3=O)O,C22790384,inactive
CC[NH+](CC)CCCN1[C@@H](C(=C(C1=O)O)C(=O)c2c(nc(s2)c3ccccc3)C)c4cccc(c4)Cl,C33813751,inactive
CC[NH+](CC)CCN1[C@H](C(=C(C1=O)O)C(=O)c2ccc(cc2C)OC)c3ccc(cc3)OCc4ccccc4,C34917381,inactive
C[NH+](C)CCCN1[C@H](C(=C(C1=O)O)C(=O)/C=C/c2ccccc2)c3ccc(c(c3)OC)OCc4ccccc4,C35443021,inactive
Cc1c(sc(n1)C)C(=O)C2=C(C(=O)N([C@H]2c3cc(c(c(c3)Br)O)OC)CCC[NH+](C)C)O,C35566564,inactive
Cc1c(sc(n1)C)C(=O)C2=C(C(=O)N([C@H]2c3ccc(c(c3)OC)OCC(C)C)CCCn4cc[nH+]c4)O,C35567881,inactive
c1ccc(cc1)CN2CCc3c(sc(c3C#N)NC(=O)CN4CC[NH+](CC4)Cc5ccc6c(c5)OCO6)C2,C22861212,inactive
COc1ccc(cc1)NC(=O)[C@H](c2ccc(c(c2)OC)OC)N(Cc3ccc[nH+]c3)C(=O)Cc4ccccc4,C36057232,inactive
Cc1cc(nc(n1)SCC(=O)N(Cc2ccc[nH+]c2)[C@H](C(C)C)C(=O)Nc3ccc(cc3OC)OC)C,C36057877,inactive
CC[C@](C)(C(=O)Nc1ccc(cc1OC)OC)N(Cc2ccc[nH+]c2)C(=O)CSc3nc(cc(n3)C)C,C36057879,inactive
CC(C)CCN(CC(=O)N1CCN(CC1)c2ccc(n[nH+]2)c3ccc(cc3OC)OC)C(=O)NC(C)(C)C,C36083341,inactive
c1ccc(cc1)COC[C@H](C[NH+](Cc2c(noc2N3CCOCC3)c4ccccc4F)C[C@@H]5CCCO5)O,C36313393,inactive
Cc1ccccc1OC[C@H](C[NH+](Cc2c(noc2N3CCOCC3)c4ccccc4F)C[C@@H]5CCCO5)O,C36313401,inactive
c1cc(cc(c1)Cl)N2CCN(CC2)C(=O)c3ccc(cc3)NC(=O)C[C@@H]4C(=O)[NH+]=C(S4)N5CCCC5,C12522083,inactive
C[C@@H]1Cc2cc(ccc2O1)C(=O)C3=C(C(=O)N([C@@H]3c4ccc(c(c4)OC)OCCC(C)C)c5cccc[nH+]5)O,C38249460,inactive
COc1ccc(c(c1)c2cc([nH]n2)C(=O)N3CC[NH+](CC3)Cc4nc(cs4)c5ccc(cc5)Cl)OC,C38516926,inactive
CCOc1ccc(cc1OC)C2=NC(=CC3=c4ccccc4=[NH+][C@@H]32)C(=O)NCCc5ccc(c(c5)OC)OC,C38563922,inactive
CC1(Cc2c(c(sc2C([NH2+]1)(C)C)NC(=O)[C@@H]3CCCN3S(=O)(=O)c4ccc(cc4)F)C(=O)OC)C,C36660334,inactive
c1ccc(cc1)C[NH+]2CCc3c(sc(c3C#N)NC(=O)[C@@H]4CCCN4S(=O)(=O)c5ccc(cc5)F)C2,C36660328,inactive
CCOC(=O)c1c2c(sc1NC(=O)[C@H]3CCCN3S(=O)(=O)c4cccs4)C([NH2+]C(C2)(C)C)(C)C,C36704335,inactive
Cc1ccc(cc1)S(=O)(=O)CCCC(=O)Nc2c(c3c(s2)C[NH+](CC3)C)c4nc5ccccc5s4,C36718262,inactive
CCOC(=O)c1c2c(sc1NC(=O)CCCS(=O)(=O)c3ccc(cc3)Cl)C([NH2+]C(C2)(C)C)(C)C,C38827764,inactive
CCCOc1ccc(cc1)C(=O)C2=C(C(=O)N([C@H]2c3cc(ccc3OC)OC)CCC[NH+]4CCOCC4)O,C39827687,inactive
CCCCOc1ccc(cc1)C(=O)C2=C(C(=O)N([C@H]2c3cccc(c3OC)OC)CC[NH+]4CCOCC4)O,C39827781,inactive
CCN(CC)c1ccc(cc1)C[NH+](C[C@H](COc2ccccc2Br)O)[C@@H]3CCS(=O)(=O)C3,C40316956,inactive
CCOc1ccc(cc1)N/C(=[NH+]/Cc2ccc(cc2)Cl)/S[C@H]3CC(=O)N(C3=O)c4ccccc4OC,C59446176,inactive
CCOc1ccc(cc1)NC(=O)c2ccc(cc2)N3C(=O)[C@@]4([C@H]5C(=c6cc(ccc6=[NH+]5)OC)CCN4C3=O)C,C63362198,inactive
CC[NH+](CC)CCOC(=O)c1ccc(cc1)N/C=C(/C#N)\c2nc(cs2)c3ccc(cc3)Br,C11024118,inactive
C[NH+]1CCN(CC1)C(=O)c2ccc(cc2)Nc3c(cnn(c3=O)c4ccccc4)Oc5ccc6c(c5)OCO6,C36063764,inactive
CC[C@@H](C)CN1C(=O)[C@H]([NH2+]C12CCN(CC2)S(=O)(=O)c3ccc(c(c3)Cl)Cl)Cc4ccccc4,C36027392,inactive
c1cc(ccc1CNC(=O)c2ccc(c(c2)C(F)(F)F)F)c3[nH]c(c[nH+]3)c4ccc(cc4)N5CCOCC5,C97940619,inactive
Cc1c(sc2c1c(=O)n(c(n2)SCC(=O)Nc3c(ccs3)C(=O)OC)CCC[NH+]4CCOCC4)C,C97945771,inactive
CCOc1ccc2c(c1)[nH]c([nH+]2)SC/C(=N\S(=O)(=O)c3ccc(cc3)C)/N4CCN(C4)S(=O)(=O)c5ccc(cc5)C,C97964186,inactive
CN(C)S(=O)(=O)c1ccc(cc1)C(=O)C2=C(C(=O)N([C@@H]2c3ccc(cc3)OC)CCC[NH+]4CCOCC4)O,C97968989,inactive
Cc1ccc(c(c1)[NH+]2CCN(CC2)S(=O)(=O)c3ccc(c(c3)C(=O)Nc4cc(ccc4OC)Cl)F)C,C97986394,inactive
Cc1cccc(c1NC(=O)CSc2c3c(nc(n2)c4ccc(cc4)OC)Oc5c([nH+]cc(c5C3)CO)C)C,C97986827,inactive
Cc1cc(ccc1NC(=O)CSC2=[NH+]CCS2)Cc3ccc(c(c3)C)NC(=O)CSC4=NCCS4,C98023083,inactive
